timestep,time,price [ct/kWh],grid supply [kW],fixed load [kW],local generation [kW],battery power [kW],bat. stored energy [kWh],flex band min [kW],flex band base [kW],flex band max [kW],max energy flex [kWh],generation feed-in [kW],battery feed-in [kW],sum CS power [kW],# occupied CS [-],# CS in use [-],CS_golf_0 [kW]
5309,2023-05-26 07:15:00,0.12747,0.0,1.156,-0.395,-0.761,0.293,-4.239,0.761,27.761,9.394,0.0,0.0,0,1,0,0
5310,2023-05-26 07:30:00,0.12747,-0.0,0.665,-0.314,-0.351,0.092,-4.649,0.351,27.351,9.394,0,0,0,1,0,0
5311,2023-05-26 07:45:00,0.12747,-0.0,0.368,-1.149,0,-0.0,-5.0,0.0,27.0,9.394,0,0,0.781,1,1,0.781
5312,2023-05-26 08:00:00,0.12747,0.0,0.248,-1.901,0,-0.0,-5.0,0.0,27.0,9.209,0.0,0.0,1.653,1,1,1.653
5313,2023-05-26 08:15:00,0.12747,-0.0,0.303,-1.54,0,-0.0,-5.0,0.0,27.0,8.816,0,0,1.237,1,1,1.237
5314,2023-05-26 08:30:00,0.12747,1.913,0.378,-2.291,0,-0.0,-6.913,-1.913,1.173,0,1.913,0.0,0,0,0,0
5315,2023-05-26 08:45:00,0.12747,0.908,0.374,-1.282,0,-0.0,-5.908,-0.908,3.183,0,0.908,0.0,0,0,0,0
5316,2023-05-26 09:00:00,0.12747,0.961,0.37,-1.33,0,-0.0,-5.961,-0.961,3.079,0,0.961,0.0,0,0,0,0
5317,2023-05-26 09:15:00,0.12747,5.461,0.765,-6.226,0,-0.0,-10.461,-5.461,-5.461,0,5.461,0.0,0,0,0,0
5318,2023-05-26 09:30:00,0.12747,6.363,0.653,-7.016,0,-0.0,-11.363,-6.363,-6.363,0,6.363,0.0,0,0,0,0
5319,2023-05-26 09:45:00,0.12747,4.85,0.401,-5.251,0,-0.0,-9.85,-4.85,-4.7,0,4.85,0.0,0,0,0,0
5320,2023-05-26 10:00:00,0.12747,4.926,0.58,-5.507,0,-0.0,-9.926,-4.926,-4.853,0,4.926,0.0,0,0,0,0
5321,2023-05-26 10:15:00,0.12747,4.432,0.629,-5.061,0,-0.0,-9.432,-4.432,-3.864,0,4.432,0.0,0,0,0,0
5322,2023-05-26 10:30:00,0.12747,6.986,0.44,-7.425,0,-0.0,-11.986,-6.986,-6.986,0,6.986,0.0,0,0,0,0
5323,2023-05-26 10:45:00,0.12747,3.905,0.552,-4.457,0,-0.0,-8.905,-3.905,-2.809,0,3.905,0.0,0,0,0,0
5324,2023-05-26 11:00:00,0.12747,5.878,0.514,-6.392,0,-0.0,-10.878,-5.878,-5.878,0,5.878,0.0,0,0,0,0
5325,2023-05-26 11:15:00,0.12747,5.715,0.455,-6.17,0,-0.0,-10.715,-5.715,-5.715,0,5.715,0.0,0,0,0,0
5326,2023-05-26 11:30:00,0.12747,2.931,0.884,-3.815,0,-0.0,-7.931,-2.931,-0.862,0,2.931,0.0,0,0,0,0
5327,2023-05-26 11:45:00,0.12747,2.738,3.146,-5.883,0,-0.0,-7.738,-2.738,-0.475,0,2.738,0.0,0,0,0,0
5328,2023-05-26 12:00:00,0.12747,6.688,1.836,-8.524,0,-0.0,-11.688,-6.688,-6.688,0,6.688,0.0,0,0,0,0
5329,2023-05-26 12:15:00,0.12747,7.034,0.553,-7.587,0,-0.0,-12.034,-7.034,-7.034,0,7.034,0.0,0,0,0,0
5330,2023-05-26 12:30:00,0.12747,9.117,0.354,-9.471,0,-0.0,-14.117,-9.117,-9.117,0,9.117,0.0,0,0,0,0
5331,2023-05-26 12:45:00,0.12747,6.417,0.269,-6.685,0,-0.0,-11.417,-6.417,-6.417,0,6.417,0.0,0,0,0,0
5332,2023-05-26 13:00:00,0.12747,3.548,0.363,-3.911,0,-0.0,-8.548,-3.548,-2.096,0,3.548,0.0,0,0,0,0
5333,2023-05-26 13:15:00,0.12747,5.708,0.306,-7.116,1.102,-0.0,-11.81,-6.81,-6.81,0,5.708,0.0,0,0,0,0
5334,2023-05-26 13:30:00,0.12747,8.651,0.354,-9.005,0,0.262,-13.651,-8.651,-8.651,0,8.651,0.0,0,0,0,0
5335,2023-05-26 13:45:00,0.12747,2.596,1.01,-8.606,5.0,0.262,-12.596,-7.596,-7.596,0,2.596,0.0,0,0,0,0
5336,2023-05-26 14:00:00,0.12747,1.885,0.942,-7.827,5.0,1.449,-11.885,-6.885,-6.885,0,1.885,0.0,0,0,0,0
5337,2023-05-26 14:15:00,0.12747,2.684,0.578,-8.262,5.0,2.637,-12.684,-7.684,-7.684,0,2.684,0.0,0,0,0,0
5338,2023-05-26 14:30:00,0.12747,-0.0,0.556,-4.852,4.296,3.824,-9.296,-4.296,-3.592,0,0,0,0,0,0,0
5339,2023-05-26 14:45:00,0.12747,0.139,0.903,-6.042,5.0,4.845,-10.139,-5.139,-5.139,0,0.139,0.0,0,0,0,0
5340,2023-05-26 15:00:00,0.12747,0.0,0.436,-4.019,3.583,6.032,-8.583,-3.583,-2.165,0,0.0,0.0,0,0,0,0
5341,2023-05-26 15:15:00,0.12747,0.0,0.392,-4.922,4.53,6.883,-9.53,-4.53,-4.061,0,0.0,0.0,0,0,0,0
5342,2023-05-26 15:30:00,0.12747,-0.0,0.413,-3.439,3.026,7.959,-8.026,-3.026,-1.051,0,0,0,0,0,0,0
5343,2023-05-26 15:45:00,0.12747,0.0,0.417,-4.37,3.953,8.678,-8.953,-3.953,-2.906,0,0.0,0.0,0,0,0,0
5344,2023-05-26 16:00:00,0.12747,-0.0,0.628,-4.023,-0.628,9.616,-5.0,0.0,27.0,17.042,0,0,4.023,1,1,4.023
5345,2023-05-26 16:15:00,0.12747,0.0,1.539,-3.52,-1.539,9.451,-5.0,0.0,27.0,16.087,0.0,0.0,3.52,1,1,3.52
5346,2023-05-26 16:30:00,0.12747,0.0,2.13,-3.641,-2.13,9.046,-5.0,0.0,27.0,15.251,0.0,0.0,3.641,1,1,3.641
5347,2023-05-26 16:45:00,0.12747,-0.0,0.707,-2.719,-0.707,8.485,-5.0,0.0,27.0,14.386,0,0,2.719,1,1,2.719
5348,2023-05-26 17:00:00,0.12747,0.0,0.573,-2.171,-0.573,8.299,-5.0,0.0,27.0,13.74,0.0,0.0,2.171,1,1,2.171
5349,2023-05-26 17:15:00,0.12747,-0.0,0.478,-1.443,-0.478,8.148,-5.0,0.0,27.0,13.225,0,0,1.443,1,1,1.443
5350,2023-05-26 17:30:00,0.12747,0.0,0.487,-1.212,-0.487,8.023,-5.0,0.0,27.0,12.882,0.0,0.0,1.212,1,1,1.212
5351,2023-05-26 17:45:00,0.12747,0.0,0.405,-0.887,-0.405,7.894,-5.0,0.0,27.0,12.594,0.0,0.0,0.887,1,1,0.887
5352,2023-05-26 18:00:00,0.12747,-0.0,0.476,-0.531,-0.476,7.788,-5.0,0.0,27.0,12.383,0,0,0.531,1,1,0.531
5353,2023-05-26 18:15:00,0.12747,0.0,1.228,-0.397,-1.228,7.663,-4.169,0.831,27.831,12.257,0.0,0.0,0.397,1,1,0.397
5354,2023-05-26 18:30:00,0.12747,0.0,3.063,-0.371,-3.063,7.339,-2.308,2.692,29.692,12.163,0.0,0.0,0.371,1,1,0.371
5355,2023-05-26 18:45:00,0.12747,-0.0,0.61,-0.203,-0.61,6.533,-4.593,0.407,27.407,12.075,0,0,0.203,1,1,0.203
5356,2023-05-26 19:00:00,0.12747,-0.0,0.976,-0.14,-0.976,6.373,-4.163,0.837,27.837,12.027,0,0,0.14,1,1,0.14
5357,2023-05-26 19:15:00,0.12747,-0.0,0.873,-0.0,-0.873,6.116,-4.127,0.873,27.873,11.993,0,0,0,1,0,0
5358,2023-05-26 19:30:00,0.12747,0.0,0.432,-0.0,-0.432,5.886,-4.568,0.432,27.432,11.993,0.0,0.0,0,1,0,0
5359,2023-05-26 19:45:00,0.12747,-0.0,0.273,-0.0,-0.273,5.773,-4.727,0.273,27.273,11.993,0,0,0,1,0,0
5360,2023-05-26 20:00:00,0.12747,0.0,0.317,-0.0,-0.317,5.701,-4.683,0.317,27.317,11.993,0.0,0.0,0,1,0,0
5361,2023-05-26 20:15:00,0.12747,-0.0,0.299,-0.0,-0.299,5.617,-4.701,0.299,27.299,11.993,0,0,0,1,0,0
5362,2023-05-26 20:30:00,0.12747,0.0,0.377,-0.0,-0.377,5.539,-4.623,0.377,27.377,11.993,0.0,0.0,0,1,0,0
5363,2023-05-26 20:45:00,0.12747,0.0,0.961,-0.0,-0.961,5.439,-4.039,0.961,27.961,11.993,0.0,0.0,0,1,0,0
5364,2023-05-26 21:00:00,0.04927,-0.0,0.422,-0.0,-0.422,5.187,-4.578,0.422,27.422,11.993,0,0,0,1,0,0
5365,2023-05-26 21:15:00,0.04927,-0.0,0.481,-0.0,-0.481,5.076,-4.519,0.481,27.481,11.993,0,0,0,1,0,0
5366,2023-05-26 21:30:00,0.04927,0.0,0.427,-0.0,-0.427,4.949,-4.573,0.427,27.427,11.993,0.0,0.0,0,1,0,0
5367,2023-05-26 21:45:00,0.04927,0.0,0.467,-0.0,-0.467,4.837,-4.533,0.467,27.467,11.993,0.0,0.0,0,1,0,0
5368,2023-05-26 22:00:00,0.04927,-0.0,0.519,-0.0,-0.519,4.714,-4.481,0.519,27.519,11.993,0,0,0,1,0,0
5369,2023-05-26 22:15:00,0.04927,0.0,0.337,-0.0,-0.337,4.577,-4.663,0.337,27.337,11.993,0.0,0.0,0,1,0,0
5370,2023-05-26 22:30:00,0.04927,0.0,0.341,-0.0,-0.341,4.488,-4.659,0.341,27.341,11.993,0.0,0.0,0,1,0,0
5371,2023-05-26 22:45:00,0.04927,-0.0,0.513,-0.0,-0.513,4.399,-4.487,0.513,27.513,11.993,0,0,0,1,0,0
5372,2023-05-26 23:00:00,0.04927,0.0,0.627,-0.0,-0.627,4.264,-4.373,0.627,27.627,11.993,0.0,0.0,0,1,0,0
5373,2023-05-26 23:15:00,0.04927,0.0,0.743,-0.0,-0.743,4.099,-4.257,0.743,27.743,11.993,0.0,0.0,0,1,0,0
5374,2023-05-26 23:30:00,0.04927,-0.0,0.62,-0.0,-0.62,3.903,-4.38,0.62,27.62,11.993,0,0,0,1,0,0
5375,2023-05-26 23:45:00,0.04927,0.0,0.727,-0.0,-0.727,3.74,-4.273,0.727,27.727,11.993,0.0,0.0,0,1,0,0
5376,2023-05-27 00:00:00,0.04927,0.0,0.601,-0.0,-0.601,3.549,-4.399,0.601,27.601,11.993,0.0,0.0,0,1,0,0
5377,2023-05-27 00:15:00,0.04927,0.0,0.474,-0.0,-0.474,3.39,-4.526,0.474,27.474,11.993,0.0,0.0,0,1,0,0
5378,2023-05-27 00:30:00,0.04927,0.0,0.422,-0.0,-0.422,3.266,-4.578,0.422,27.422,11.993,0.0,0.0,0,1,0,0
5379,2023-05-27 00:45:00,0.04927,-0.0,0.345,-0.0,-0.345,3.155,-4.655,0.345,27.345,11.993,0,0,0,1,0,0
5380,2023-05-27 01:00:00,0.04927,0.0,0.325,-0.0,-0.325,3.064,-4.675,0.325,27.325,11.993,0.0,0.0,0,1,0,0
5381,2023-05-27 01:15:00,0.04927,0.0,0.389,-0.0,-0.389,2.978,-4.611,0.389,27.389,11.993,0.0,0.0,0,1,0,0
5382,2023-05-27 01:30:00,0.04927,-0.0,0.315,-0.0,-0.315,2.876,-4.685,0.315,27.315,11.993,0,0,0,1,0,0
5383,2023-05-27 01:45:00,0.04927,-0.0,0.434,-0.0,-0.434,2.793,-4.566,0.434,27.434,11.993,0,0,0,1,0,0
5384,2023-05-27 02:00:00,0.04927,-0.0,0.273,-0.0,-0.273,2.679,-4.727,0.273,27.273,11.993,0,0,0,1,0,0
5385,2023-05-27 02:15:00,0.04927,-0.0,0.696,-0.0,-0.696,2.607,-4.304,0.696,27.696,11.993,0,0,0,1,0,0
5386,2023-05-27 02:30:00,0.04927,-0.0,0.623,-0.0,-0.623,2.423,-4.377,0.623,27.623,11.993,0,0,0,1,0,0
5387,2023-05-27 02:45:00,0.04927,0.0,0.416,-0.0,-0.416,2.259,-4.584,0.416,27.416,11.993,0.0,0.0,0,1,0,0
5388,2023-05-27 03:00:00,0.04927,0.0,0.31,-0.0,-0.31,2.15,-4.69,0.31,27.31,11.993,0.0,0.0,0,1,0,0
5389,2023-05-27 03:15:00,0.04927,-0.0,0.181,-0.0,-0.181,2.068,-4.819,0.181,27.181,11.993,0,0,0,1,0,0
5390,2023-05-27 03:30:00,0.04927,0.0,0.216,-0.0,-0.216,2.021,-4.784,0.216,27.216,11.993,0.0,0.0,0,1,0,0
5391,2023-05-27 03:45:00,0.04927,-0.0,0.201,-0.0,-0.201,1.964,-4.799,0.201,27.201,11.993,0,0,0,1,0,0
5392,2023-05-27 04:00:00,0.04927,-0.0,0.245,-0.0,-0.245,1.911,-4.755,0.245,27.245,11.993,0,0,0,1,0,0
5393,2023-05-27 04:15:00,0.04927,0.0,0.323,-0.0,-0.323,1.847,-4.677,0.323,27.323,11.993,0.0,0.0,0,1,0,0
5394,2023-05-27 04:30:00,0.04927,0.0,0.264,-0.0,-0.264,1.761,-4.736,0.264,27.264,11.993,0.0,0.0,0,1,0,0
5395,2023-05-27 04:45:00,0.04927,-0.0,0.262,-0.0,-0.262,1.692,-4.738,0.262,27.262,11.993,0,0,0,1,0,0
5396,2023-05-27 05:00:00,0.04927,0.0,0.248,-0.005,-0.248,1.623,-4.756,0.244,27.244,11.993,0.0,0.0,0.005,1,1,0.005
5397,2023-05-27 05:15:00,0.04927,-0.0,0.274,-0.104,-0.274,1.558,-4.83,0.17,27.17,11.992,0,0,0.104,1,1,0.104
5398,2023-05-27 05:30:00,0.04927,0.0,0.298,-0.262,-0.298,1.486,-4.964,0.036,27.036,11.968,0.0,0.0,0.262,1,1,0.262
5399,2023-05-27 05:45:00,0.04927,-0.0,0.18,-0.47,-0.18,1.407,-5.0,0.0,27.0,11.905,0,0,0.47,1,1,0.47
5400,2023-05-27 06:00:00,0.20692,0.0,0.269,-0.855,-0.269,1.36,-5.0,0.0,27.0,11.794,0.0,0.0,0.855,1,1,0.855
5401,2023-05-27 06:15:00,0.20692,-0.0,0.219,-1.329,-0.219,1.289,-5.0,0.0,27.0,11.591,0,0,1.329,1,1,1.329
5402,2023-05-27 06:30:00,0.20692,-0.0,0.864,-0.899,-0.864,1.232,-5.0,0.0,27.0,11.275,0,0,0.899,1,1,0.899
5403,2023-05-27 06:45:00,0.20692,0.0,0.884,-0.474,-0.884,1.004,-4.589,0.411,27.411,11.062,0.0,0.0,0.474,1,1,0.474
5404,2023-05-27 07:00:00,0.20692,-0.0,0.871,-0.71,-0.871,0.771,-4.839,0.161,27.161,10.949,0,0,0.71,1,1,0.71
5405,2023-05-27 07:15:00,0.20692,-0.0,0.488,-0.965,-0.488,0.542,-5.0,0.0,27.0,10.78,0,0,0.965,1,1,0.965
5406,2023-05-27 07:30:00,0.20692,-0.0,0.246,-1.532,-0.246,0.414,-5.0,0.0,27.0,10.551,0,0,1.532,1,1,1.532
5407,2023-05-27 07:45:00,0.20692,0.0,0.223,-1.561,-0.223,0.349,-5.0,0.0,27.0,10.187,0.0,0.0,1.561,1,1,1.561
5408,2023-05-27 08:00:00,0.20692,0.0,0.18,-4.303,-0.18,0.291,-5.0,0.0,27.0,9.817,0.0,0.0,4.303,1,1,4.303
5409,2023-05-27 08:15:00,0.20692,-0.0,0.139,-4.485,-0.139,0.243,-5.0,0.0,27.0,8.795,0,0,4.485,1,1,4.485
5410,2023-05-27 08:30:00,0.20692,-0.0,0.171,-5.282,-0.171,0.207,-5.0,0.0,27.0,7.729,0,0,5.282,1,1,5.282
5411,2023-05-27 08:45:00,0.20692,-0.0,0.614,-5.555,-0.614,0.161,-5.493,-0.493,26.013,6.475,0,0,5.555,1,1,5.555
5412,2023-05-27 09:00:00,0.20692,3.831,0.468,-4.298,0,0.0,-8.831,-3.831,-2.661,0,3.831,0.0,0,0,0,0
5413,2023-05-27 09:15:00,0.20692,2.64,0.474,-3.114,0,0.0,-7.64,-2.64,-0.279,0,2.64,0.0,0,0,0,0
5414,2023-05-27 09:30:00,0.20692,2.326,0.39,-2.716,0,0.0,-7.326,-2.326,0.349,0,2.326,0.0,0,0,0,0
5415,2023-05-27 09:45:00,0.20692,2.221,0.33,-2.551,0,0.0,-7.221,-2.221,0.558,0,2.221,0.0,0,0,0,0
5416,2023-05-27 10:00:00,0.20692,2.073,0.273,-2.345,0,0.0,-7.073,-2.073,0.855,0,2.073,0.0,0,0,0,0
5417,2023-05-27 10:15:00,0.20692,2.037,0.362,-2.399,0,0.0,-7.037,-2.037,0.927,0,2.037,0.0,0,0,0,0
5418,2023-05-27 10:30:00,0.20692,4.011,0.269,-4.28,0,0.0,-9.011,-4.011,-3.021,0,4.011,0.0,0,0,0,0
5419,2023-05-27 10:45:00,0.20692,4.63,0.244,-4.875,0,0.0,-9.63,-4.63,-4.261,0,4.63,0.0,0,0,0,0
5420,2023-05-27 11:00:00,0.20692,4.888,1.913,-6.801,0,0.0,-9.888,-4.888,-4.776,0,4.888,0.0,0,0,0,0
5421,2023-05-27 11:15:00,0.20692,6.933,0.731,-7.664,0,0.0,-11.933,-6.933,-6.933,0,6.933,0.0,0,0,0,0
5422,2023-05-27 11:30:00,0.20692,5.478,0.542,-6.02,0,0.0,-10.478,-5.478,-5.478,0,5.478,0.0,0,0,0,0
5423,2023-05-27 11:45:00,0.20692,5.805,0.45,-6.255,0,0.0,-10.805,-5.805,-5.805,0,5.805,0.0,0,0,0,0
5424,2023-05-27 12:00:00,0.20692,6.269,0.536,-6.805,0,0.0,-11.269,-6.269,-6.269,0,6.269,0.0,0,0,0,0
5425,2023-05-27 12:15:00,0.20692,7.265,0.476,-7.741,0,0.0,-12.265,-7.265,-7.265,0,7.265,0.0,0,0,0,0
5426,2023-05-27 12:30:00,0.20692,5.334,0.542,-5.876,0,0.0,-10.334,-5.334,-5.334,0,5.334,0.0,0,0,0,0
5427,2023-05-27 12:45:00,0.20692,5.193,0.718,-5.911,0,0.0,-10.193,-5.193,-5.193,0,5.193,0.0,0,0,0,0
5428,2023-05-27 13:00:00,0.20692,2.196,0.552,-2.747,0,0.0,-7.196,-2.196,0.608,0,2.196,0.0,0,0,0,0
5429,2023-05-27 13:15:00,0.20692,2.814,0.488,-3.302,0,0.0,-7.814,-2.814,-0.628,0,2.814,0.0,0,0,0,0
5430,2023-05-27 13:30:00,0.20692,2.973,0.427,-6.251,2.851,0.0,-10.824,-5.824,-5.824,0,2.973,0.0,0,0,0,0
5431,2023-05-27 13:45:00,0.20692,1.391,0.478,-6.869,5.0,0.677,-11.391,-6.391,-6.391,0,1.391,0.0,0,0,0,0
5432,2023-05-27 14:00:00,0.20692,0.0,1.744,-4.928,3.184,1.865,-8.184,-3.184,-1.369,0,0.0,0.0,0,0,0,0
5433,2023-05-27 14:15:00,0.20692,-0.0,2.094,-6.079,3.986,2.621,-8.986,-3.986,-2.971,0,0,0,0,0,0,0
5434,2023-05-27 14:30:00,0.20692,-0.0,2.753,-3.623,0.871,3.567,-5.871,-0.871,3.259,0,0,0,0,0,0,0
5435,2023-05-27 14:45:00,0.20692,-0.0,1.026,-2.536,1.51,3.774,-6.51,-1.51,1.979,0,0,0,0,0,0,0
5436,2023-05-27 15:00:00,0.20692,0.0,0.691,-2.54,1.849,4.133,-6.849,-1.849,1.302,0,0.0,0.0,0,0,0,0
5437,2023-05-27 15:15:00,0.20692,-0.0,0.608,-4.097,3.489,4.572,-8.489,-3.489,-1.979,0,0,0,0,0,0,0
5438,2023-05-27 15:30:00,0.20692,0.0,0.397,-1.802,1.406,5.401,-6.406,-1.406,2.189,0,0.0,0.0,0,0,0,0
5439,2023-05-27 15:45:00,0.20692,-0.0,0.443,-1.241,0.798,5.735,-5.798,-0.798,3.405,0,0,0,0,0,0,0
5440,2023-05-27 16:00:00,0.20692,-0.0,0.418,-1.984,1.566,5.924,-6.566,-1.566,1.868,0,0,0,0,0,0,0
